date,bv,data,txtype
2019-04-17T00:36:00Z,13.174,42476,1
2019-04-17T00:41:00Z,13.174,42475,1
2019-04-17T00:46:00Z,13.174,42475,1
2019-04-17T00:51:00Z,13.174,42475,1
2019-04-17T00:56:00Z,13.174,42475,1
2019-04-17T01:01:00Z,13.174,42475,1
2019-04-17T01:06:00Z,13.174,42475,1
2019-04-17T01:11:00Z,13.174,42475,1
2019-04-17T01:16:00Z,13.174,42475,1
2019-04-17T01:21:00Z,13.174,42475,1
2019-04-17T01:26:00Z,13.174,42474,1
2019-04-17T01:31:00Z,13.174,42474,1
2019-04-17T01:36:00Z,13.174,42474,1
2019-04-17T01:41:00Z,13.174,42473,1
2019-04-17T01:46:00Z,13.174,42473,1
2019-04-17T01:51:00Z,13.174,42473,1
2019-04-17T01:56:00Z,13.174,42473,1
2019-04-17T02:01:00Z,13.174,42473,1
2019-04-17T02:06:00Z,13.174,42473,1
2019-04-17T02:11:00Z,13.174,42473,1
2019-04-17T02:16:00Z,12.706,42473,1
2019-04-17T02:16:00Z,13.174,42473,1
2019-04-17T02:21:00Z,13.174,42473,1
2019-04-17T02:21:00Z,12.706,42473,1
2019-04-17T02:26:00Z,12.706,42473,1
2019-04-17T02:26:00Z,13.174,42473,1
2019-04-17T02:31:00Z,13.174,42473,1
2019-04-17T02:31:00Z,12.706,42473,1
2019-04-17T02:36:00Z,12.706,42472,1
2019-04-17T02:36:00Z,13.174,42472,1
2019-04-17T02:41:00Z,13.174,42472,1
2019-04-17T02:41:00Z,12.706,42472,1
2019-04-17T02:46:00Z,13.174,42472,1
2019-04-17T02:46:00Z,12.706,42472,1
2019-04-17T02:51:00Z,13.174,42472,1
2019-04-17T02:51:00Z,12.706,42472,1
2019-04-17T02:56:00Z,13.174,42472,1
2019-04-17T02:56:00Z,12.706,42472,1
2019-04-17T03:01:00Z,12.706,42472,1
2019-04-17T03:01:00Z,13.174,42472,1
2019-04-17T03:06:00Z,13.174,42472,1
2019-04-17T03:06:00Z,12.706,42472,1
2019-04-17T03:11:00Z,12.706,42472,1
2019-04-17T03:11:00Z,13.174,42472,1
2019-04-17T03:16:00Z,12.472,42472,1
2019-04-17T03:16:00Z,12.706,42472,1
2019-04-17T03:21:00Z,12.706,42472,1
2019-04-17T03:21:00Z,12.472,42472,1
2019-04-17T03:26:00Z,12.706,42472,1
2019-04-17T03:26:00Z,12.472,42472,1
2019-04-17T03:31:00Z,12.472,42472,1
2019-04-17T03:31:00Z,12.706,42472,1
2019-04-17T03:36:00Z,12.472,42472,1
2019-04-17T03:36:00Z,12.706,42472,1
2019-04-17T03:41:00Z,12.706,42472,1
