,date,data,bv,txtype
1109,2021-11-05T08:00:00Z,996,12.706,1
1110,2021-11-05T08:05:00Z,995,12.706,1
1111,2021-11-05T08:10:00Z,996,12.706,1
1112,2021-11-05T08:15:00Z,996,12.706,1
1113,2021-11-05T08:20:00Z,996,12.706,1
1114,2021-11-05T08:25:00Z,996,12.706,1
1115,2021-11-05T08:30:00Z,996,12.706,1
1116,2021-11-05T08:35:00Z,996,12.706,1
1117,2021-11-05T08:40:00Z,996,12.706,1
1118,2021-11-05T08:45:00Z,996,12.706,1
1119,2021-11-05T08:50:00Z,995,12.706,1
1120,2021-11-05T08:55:00Z,995,12.706,1
1121,2021-11-05T09:00:00Z,996,12.706,1
1122,2021-11-05T09:05:00Z,996,12.706,1
1123,2021-11-05T09:10:00Z,996,12.706,1
1124,2021-11-05T09:15:00Z,996,12.706,1
1125,2021-11-05T09:20:00Z,996,12.706,1
1126,2021-11-05T09:25:00Z,997,12.706,1
1127,2021-11-05T09:30:00Z,996,12.706,1
1128,2021-11-05T09:35:00Z,996,12.706,1
1129,2021-11-05T09:40:00Z,996,12.706,1
1130,2021-11-05T09:45:00Z,996,12.706,1
1131,2021-11-05T09:50:00Z,996,12.706,1
1132,2021-11-05T09:55:00Z,996,12.706,1
1133,2021-11-05T10:00:00Z,996,12.706,1
1134,2021-11-05T10:05:00Z,996,12.706,1
1135,2021-11-05T10:10:00Z,995,12.706,1
1136,2021-11-05T10:15:00Z,996,12.706,1
1137,2021-11-05T10:20:00Z,996,12.706,1
1138,2021-11-05T10:25:00Z,996,12.706,1
1139,2021-11-05T10:30:00Z,995,12.706,1
1140,2021-11-05T10:35:00Z,995,12.706,1
1141,2021-11-05T10:40:00Z,995,12.706,1
1142,2021-11-05T10:45:00Z,995,12.706,1
1143,2021-11-05T10:50:00Z,995,12.706,1
1144,2021-11-05T10:55:00Z,994,12.706,1
1145,2021-11-05T11:00:00Z,994,12.706,1
1146,2021-11-05T11:05:00Z,994,12.706,1
1147,2021-11-05T11:10:00Z,994,12.706,1
1148,2021-11-05T11:15:00Z,995,12.706,1
1149,2021-11-05T11:20:00Z,994,12.706,1
1150,2021-11-05T11:25:00Z,994,12.706,1
1151,2021-11-05T11:30:00Z,994,12.706,1
1152,2021-11-05T11:35:00Z,994,12.706,1
1153,2021-11-05T11:40:00Z,995,12.706,1
1154,2021-11-05T11:45:00Z,994,12.706,1
1155,2021-11-05T11:50:00Z,995,12.706,1
1156,2021-11-05T11:55:00Z,994,12.706,1
1157,2021-11-05T12:00:00Z,994,12.706,1
1158,2021-11-05T12:05:00Z,993,12.706,1
1159,2021-11-05T12:10:00Z,994,12.706,1
1160,2021-11-05T12:15:00Z,993,12.706,1
1161,2021-11-05T12:20:00Z,993,12.706,1
1162,2021-11-05T12:25:00Z,992,12.706,1
1163,2021-11-05T12:30:00Z,993,12.706,1
1164,2021-11-05T12:35:00Z,993,12.706,1
1165,2021-11-05T12:40:00Z,993,12.706,1
1166,2021-11-05T12:45:00Z,993,12.706,1
1167,2021-11-05T12:50:00Z,993,12.706,1
1168,2021-11-05T12:55:00Z,992,12.706,1
1169,2021-11-05T13:00:00Z,992,12.706,1
1170,2021-11-05T13:05:00Z,993,12.706,1
1171,2021-11-05T13:10:00Z,993,12.706,1
1172,2021-11-05T13:15:00Z,993,12.706,1
1173,2021-11-05T13:20:00Z,993,12.706,1
1174,2021-11-05T13:25:00Z,992,12.706,1
1175,2021-11-05T13:30:00Z,992,12.706,1
1176,2021-11-05T13:35:00Z,992,12.706,1
1177,2021-11-05T13:40:00Z,992,12.706,1
1178,2021-11-05T13:45:00Z,992,12.706,1
1179,2021-11-05T13:50:00Z,992,12.706,1
1180,2021-11-05T13:55:00Z,992,12.706,1
1181,2021-11-05T14:00:00Z,993,12.706,1
1182,2021-11-05T14:05:00Z,992,12.706,1
1183,2021-11-05T14:10:00Z,992,12.706,1
1184,2021-11-05T14:15:00Z,993,12.706,1
1185,2021-11-05T14:20:00Z,993,12.706,1
1186,2021-11-05T14:25:00Z,992,12.706,1
1187,2021-11-05T14:30:00Z,992,12.706,1
1188,2021-11-05T14:35:00Z,993,12.706,1
1189,2021-11-05T14:40:00Z,993,12.706,1
1190,2021-11-05T14:45:00Z,993,12.706,1
1191,2021-11-05T14:50:00Z,993,12.706,1
1192,2021-11-05T14:55:00Z,992,12.706,1
1193,2021-11-05T15:00:00Z,992,12.706,1
1194,2021-11-05T15:05:00Z,992,12.706,1
1195,2021-11-05T15:10:00Z,993,12.706,1
1196,2021-11-05T15:15:00Z,992,12.706,1
1197,2021-11-05T15:20:00Z,992,12.706,1
1198,2021-11-05T15:25:00Z,992,12.706,1
1199,2021-11-05T15:30:00Z,992,12.706,1
1200,2021-11-05T15:35:00Z,992,12.706,1
1201,2021-11-05T15:40:00Z,992,12.706,1
1202,2021-11-05T15:45:00Z,992,12.706,1
1203,2021-11-05T15:50:00Z,992,12.706,1
1204,2021-11-05T15:55:00Z,992,12.706,1
1205,2021-11-05T16:00:00Z,993,12.706,1
1206,2021-11-05T16:05:00Z,993,12.706,1
1207,2021-11-05T16:10:00Z,993,12.706,1
1208,2021-11-05T16:15:00Z,993,12.706,1
1209,2021-11-05T16:20:00Z,993,12.706,1
1210,2021-11-05T16:25:00Z,993,12.706,1
1211,2021-11-05T16:30:00Z,993,12.706,1
1212,2021-11-05T16:35:00Z,993,12.706,1
1213,2021-11-05T16:40:00Z,993,12.706,1
1214,2021-11-05T16:45:00Z,992,12.706,1
1215,2021-11-05T16:45:00Z,992,13.174,1
1216,2021-11-05T16:50:00Z,992,12.706,1
1217,2021-11-05T16:50:00Z,992,13.174,1
1218,2021-11-05T16:55:00Z,993,12.706,1
1219,2021-11-05T16:55:00Z,993,13.174,1
1220,2021-11-05T17:00:00Z,993,12.706,1
1221,2021-11-05T17:00:00Z,993,13.174,1
1222,2021-11-05T17:05:00Z,993,12.706,1
1223,2021-11-05T17:05:00Z,993,13.174,1
1224,2021-11-05T17:10:00Z,992,12.706,1
1225,2021-11-05T17:10:00Z,992,13.174,1
1226,2021-11-05T17:15:00Z,993,13.174,1
1227,2021-11-05T17:15:00Z,993,12.706,1
1228,2021-11-05T17:20:00Z,993,13.174,1
1229,2021-11-05T17:20:00Z,993,12.706,1
1230,2021-11-05T17:25:00Z,992,12.706,1
1231,2021-11-05T17:25:00Z,992,13.174,1
1232,2021-11-05T17:30:00Z,993,13.174,1
1233,2021-11-05T17:30:00Z,993,12.706,1
1234,2021-11-05T17:35:00Z,993,12.706,1
1235,2021-11-05T17:35:00Z,993,13.174,1
1236,2021-11-05T17:40:00Z,993,13.174,1
1237,2021-11-05T17:40:00Z,993,12.706,1
1238,2021-11-05T17:45:00Z,994,13.174,1
1239,2021-11-05T17:50:00Z,994,13.174,1
1240,2021-11-05T17:55:00Z,994,13.174,1
1241,2021-11-05T18:00:00Z,994,13.174,1
1242,2021-11-05T18:05:00Z,996,13.174,1
1243,2021-11-05T18:10:00Z,995,13.174,1
1244,2021-11-05T18:15:00Z,995,13.174,1
1245,2021-11-05T18:20:00Z,996,13.174,1
1246,2021-11-05T18:25:00Z,996,13.174,1
1247,2021-11-05T18:30:00Z,997,13.174,1
1248,2021-11-05T18:35:00Z,997,13.174,1
1249,2021-11-05T18:40:00Z,997,13.174,1
1250,2021-11-05T18:45:00Z,996,13.174,1
1251,2021-11-05T18:50:00Z,997,13.174,1
1252,2021-11-05T18:55:00Z,998,13.174,1
1253,2021-11-05T19:00:00Z,997,13.174,1
1254,2021-11-05T19:05:00Z,997,13.174,1
1255,2021-11-05T19:10:00Z,998,13.174,1
1256,2021-11-05T19:15:00Z,998,13.174,1
1257,2021-11-05T19:20:00Z,998,13.174,1
1258,2021-11-05T19:25:00Z,998,13.174,1
1259,2021-11-05T19:30:00Z,998,13.174,1
1260,2021-11-05T19:35:00Z,998,13.174,1
1261,2021-11-05T19:40:00Z,998,13.174,1
1262,2021-11-05T19:45:00Z,999,13.174,1
1263,2021-11-05T19:50:00Z,999,13.174,1
1264,2021-11-05T19:55:00Z,999,13.174,1
1265,2021-11-05T20:00:00Z,998,13.174,1
1266,2021-11-05T20:05:00Z,999,13.174,1
1267,2021-11-05T20:10:00Z,999,13.174,1
1268,2021-11-05T20:15:00Z,999,13.174,1
1269,2021-11-05T20:20:00Z,998,13.174,1
1270,2021-11-05T20:25:00Z,999,13.174,1
1271,2021-11-05T20:30:00Z,998,13.174,1
1272,2021-11-05T20:35:00Z,998,13.174,1
1273,2021-11-05T20:40:00Z,998,13.174,1
1274,2021-11-05T20:45:00Z,998,13.174,1
1275,2021-11-05T20:50:00Z,998,13.174,1
1276,2021-11-05T20:55:00Z,999,13.174,1
1277,2021-11-05T21:00:00Z,998,13.174,1
1278,2021-11-05T21:05:00Z,997,13.174,1
1279,2021-11-05T21:10:00Z,997,13.174,1
1280,2021-11-05T21:15:00Z,998,13.174,1
1281,2021-11-05T21:20:00Z,996,13.174,1
1282,2021-11-05T21:25:00Z,996,13.174,1
1283,2021-11-05T21:30:00Z,997,13.174,1
1284,2021-11-05T21:35:00Z,996,13.174,1
1285,2021-11-05T21:40:00Z,996,13.174,1
1286,2021-11-05T21:45:00Z,996,13.174,1
1287,2021-11-05T21:50:00Z,996,13.174,1
1288,2021-11-05T21:55:00Z,996,13.174,1
1289,2021-11-05T22:00:00Z,995,13.174,1
1290,2021-11-05T22:05:00Z,996,13.174,1
1291,2021-11-05T22:10:00Z,996,13.174,1
1292,2021-11-05T22:15:00Z,995,13.174,1
1293,2021-11-05T22:20:00Z,995,13.174,1
1294,2021-11-05T22:25:00Z,995,13.174,1
1295,2021-11-05T22:30:00Z,994,13.174,1
1296,2021-11-05T22:35:00Z,994,13.174,1
1297,2021-11-05T22:40:00Z,994,13.174,1
1298,2021-11-05T22:45:00Z,993,13.174,1
1299,2021-11-05T22:50:00Z,993,13.174,1
1300,2021-11-05T22:55:00Z,993,13.174,1
1301,2021-11-05T23:00:00Z,992,13.174,1
1302,2021-11-05T23:05:00Z,992,13.174,1
1303,2021-11-05T23:10:00Z,991,13.174,1
1304,2021-11-05T23:15:00Z,992,13.174,1
1305,2021-11-05T23:20:00Z,991,13.174,1
1306,2021-11-05T23:25:00Z,991,13.174,1
1307,2021-11-05T23:30:00Z,991,13.174,1
1308,2021-11-05T23:35:00Z,991,13.174,1
1309,2021-11-05T23:40:00Z,990,13.174,1
1310,2021-11-05T23:45:00Z,990,13.174,1
1311,2021-11-05T23:50:00Z,990,13.174,1
1312,2021-11-05T23:55:00Z,991,13.174,1
1313,2021-11-06T00:00:00Z,990,13.174,1
1314,2021-11-06T00:05:00Z,990,13.174,1
1315,2021-11-06T00:10:00Z,991,13.174,1
1316,2021-11-06T00:15:00Z,990,13.174,1
1317,2021-11-06T00:20:00Z,991,13.174,1
1318,2021-11-06T00:25:00Z,990,13.174,1
1319,2021-11-06T00:30:00Z,990,13.174,1
1320,2021-11-06T00:35:00Z,990,13.174,1
1321,2021-11-06T00:40:00Z,990,13.174,1
1322,2021-11-06T00:45:00Z,989,13.174,1
1323,2021-11-06T00:50:00Z,989,13.174,1
1324,2021-11-06T00:55:00Z,989,13.174,1
1325,2021-11-06T01:00:00Z,989,13.174,1
1326,2021-11-06T01:05:00Z,988,13.174,1
1327,2021-11-06T01:10:00Z,989,13.174,1
1328,2021-11-06T01:15:00Z,988,13.174,1
1329,2021-11-06T01:20:00Z,989,13.174,1
1330,2021-11-06T01:25:00Z,989,13.174,1
1331,2021-11-06T01:30:00Z,989,13.174,1
1332,2021-11-06T01:35:00Z,988,13.174,1
1333,2021-11-06T01:40:00Z,988,13.174,1
1334,2021-11-06T01:45:00Z,988,13.174,1
1335,2021-11-06T01:50:00Z,988,13.174,1
1336,2021-11-06T01:55:00Z,989,13.174,1
1337,2021-11-06T02:00:00Z,988,13.174,1
1338,2021-11-06T02:05:00Z,988,13.174,1
1339,2021-11-06T02:10:00Z,988,13.174,1
1340,2021-11-06T02:15:00Z,989,13.174,1
1341,2021-11-06T02:20:00Z,989,13.174,1
1342,2021-11-06T02:25:00Z,989,13.174,1
1343,2021-11-06T02:30:00Z,989,13.174,1
1344,2021-11-06T02:35:00Z,989,13.174,1
1345,2021-11-06T02:40:00Z,989,13.174,1
1346,2021-11-06T02:45:00Z,988,12.94,1
1347,2021-11-06T02:45:00Z,988,13.174,1
1348,2021-11-06T02:50:00Z,988,12.94,1
1349,2021-11-06T02:50:00Z,988,13.174,1
1350,2021-11-06T02:55:00Z,989,12.94,1
1351,2021-11-06T02:55:00Z,989,13.174,1
1352,2021-11-06T03:00:00Z,989,12.94,1
1353,2021-11-06T03:00:00Z,989,13.174,1
1354,2021-11-06T03:05:00Z,989,13.174,1
1355,2021-11-06T03:05:00Z,989,12.94,1
1356,2021-11-06T03:10:00Z,989,13.174,1
1357,2021-11-06T03:10:00Z,989,12.94,1
1358,2021-11-06T03:15:00Z,990,12.94,1
1359,2021-11-06T03:15:00Z,990,13.174,1
1360,2021-11-06T03:20:00Z,990,12.94,1
1361,2021-11-06T03:20:00Z,990,13.174,1
1362,2021-11-06T03:25:00Z,990,12.94,1
1363,2021-11-06T03:25:00Z,990,13.174,1
1364,2021-11-06T03:30:00Z,991,13.174,1
1365,2021-11-06T03:30:00Z,991,12.94,1
1366,2021-11-06T03:34:00Z,991,12.94,6
1367,2021-11-06T03:35:00Z,991,13.174,1
1368,2021-11-06T03:35:00Z,991,12.94,1
1369,2021-11-06T03:40:00Z,991,13.174,1
1370,2021-11-06T03:40:00Z,991,12.94,1
1371,2021-11-06T03:45:00Z,992,12.706,1
1372,2021-11-06T03:45:00Z,992,12.94,1
1373,2021-11-06T03:50:00Z,991,12.94,1
1374,2021-11-06T03:50:00Z,991,12.706,1
1375,2021-11-06T03:55:00Z,991,12.94,1
1376,2021-11-06T03:55:00Z,991,12.706,1
1377,2021-11-06T04:00:00Z,992,12.94,1
1378,2021-11-06T04:00:00Z,992,12.706,1
1379,2021-11-06T04:05:00Z,991,12.94,1
1380,2021-11-06T04:05:00Z,991,12.706,1
1381,2021-11-06T04:10:00Z,992,12.706,1
1382,2021-11-06T04:10:00Z,992,12.94,1
1383,2021-11-06T04:15:00Z,992,12.706,1
1384,2021-11-06T04:15:00Z,992,12.94,1
1385,2021-11-06T04:20:00Z,992,12.706,1
1386,2021-11-06T04:20:00Z,992,12.94,1
1387,2021-11-06T04:25:00Z,992,12.94,1
1388,2021-11-06T04:25:00Z,992,12.706,1
1389,2021-11-06T04:30:00Z,992,12.94,1
1390,2021-11-06T04:30:00Z,992,12.706,1
1391,2021-11-06T04:35:00Z,993,12.94,1
1392,2021-11-06T04:35:00Z,993,12.706,1
1393,2021-11-06T04:40:00Z,993,12.94,1
1394,2021-11-06T04:40:00Z,993,12.706,1
1395,2021-11-06T04:45:00Z,993,12.706,1
1396,2021-11-06T04:50:00Z,993,12.706,1
1397,2021-11-06T04:55:00Z,992,12.706,1
1398,2021-11-06T05:00:00Z,993,12.706,1
1399,2021-11-06T05:05:00Z,993,12.706,1
1400,2021-11-06T05:10:00Z,993,12.706,1
1401,2021-11-06T05:15:00Z,994,12.706,1
1402,2021-11-06T05:20:00Z,994,12.706,1
1403,2021-11-06T05:25:00Z,995,12.706,1
1404,2021-11-06T05:30:00Z,995,12.706,1
1405,2021-11-06T05:35:00Z,995,12.706,1
1406,2021-11-06T05:40:00Z,995,12.706,1
1407,2021-11-06T05:45:00Z,996,12.706,1
1408,2021-11-06T05:50:00Z,996,12.706,1
1409,2021-11-06T05:55:00Z,996,12.706,1
1410,2021-11-06T06:00:00Z,996,12.706,1
1411,2021-11-06T06:05:00Z,996,12.706,1
1412,2021-11-06T06:10:00Z,996,12.706,1
1413,2021-11-06T06:15:00Z,997,12.706,1
1414,2021-11-06T06:20:00Z,997,12.706,1
1415,2021-11-06T06:25:00Z,997,12.706,1
1416,2021-11-06T06:30:00Z,997,12.706,1
1417,2021-11-06T06:35:00Z,997,12.706,1
1418,2021-11-06T06:40:00Z,997,12.706,1
1419,2021-11-06T06:45:00Z,998,12.706,1
1420,2021-11-06T06:50:00Z,998,12.706,1
1421,2021-11-06T06:55:00Z,998,12.706,1
1422,2021-11-06T07:00:00Z,998,12.706,1
1423,2021-11-06T07:05:00Z,998,12.706,1
1424,2021-11-06T07:10:00Z,998,12.706,1
1425,2021-11-06T07:15:00Z,998,12.706,1
1426,2021-11-06T07:20:00Z,998,12.706,1
1427,2021-11-06T07:25:00Z,998,12.706,1
1428,2021-11-06T07:30:00Z,998,12.706,1
1429,2021-11-06T07:35:00Z,998,12.706,1
1430,2021-11-06T07:40:00Z,998,12.706,1
1431,2021-11-06T07:45:00Z,998,12.706,1
1432,2021-11-06T07:50:00Z,998,12.706,1
1433,2021-11-06T07:55:00Z,999,12.706,1
1434,2021-11-06T08:00:00Z,998,12.706,1
1435,2021-11-06T08:05:00Z,998,12.706,1
1436,2021-11-06T08:10:00Z,999,12.706,1
1437,2021-11-06T08:15:00Z,999,12.706,1
1438,2021-11-06T08:20:00Z,998,12.706,1
1439,2021-11-06T08:25:00Z,998,12.706,1
1440,2021-11-06T08:30:00Z,999,12.706,1
1441,2021-11-06T08:35:00Z,999,12.706,1
1442,2021-11-06T08:40:00Z,999,12.706,1
1443,2021-11-06T08:45:00Z,998,12.706,1
1444,2021-11-06T08:50:00Z,999,12.706,1
1445,2021-11-06T08:55:00Z,998,12.706,1
1446,2021-11-06T09:00:00Z,998,12.706,1
1447,2021-11-06T09:05:00Z,998,12.706,1
1448,2021-11-06T09:10:00Z,998,12.706,1
1449,2021-11-06T09:15:00Z,999,12.706,1
1450,2021-11-06T09:20:00Z,998,12.706,1
1451,2021-11-06T09:25:00Z,998,12.706,1
1452,2021-11-06T09:30:00Z,998,12.706,1
1453,2021-11-06T09:35:00Z,998,12.706,1
1454,2021-11-06T09:40:00Z,998,12.706,1
1455,2021-11-06T09:45:00Z,998,12.706,1
1456,2021-11-06T09:50:00Z,997,12.706,1
1457,2021-11-06T09:55:00Z,998,12.706,1
1458,2021-11-06T10:00:00Z,998,12.706,1
1459,2021-11-06T10:05:00Z,998,12.706,1
1460,2021-11-06T10:10:00Z,998,12.706,1
1461,2021-11-06T10:15:00Z,998,12.706,1
1462,2021-11-06T10:20:00Z,998,12.706,1
1463,2021-11-06T10:25:00Z,998,12.706,1
1464,2021-11-06T10:30:00Z,998,12.706,1
1465,2021-11-06T10:35:00Z,998,12.706,1
1466,2021-11-06T10:40:00Z,999,12.706,1
1467,2021-11-06T10:45:00Z,999,12.706,1
1468,2021-11-06T10:50:00Z,998,12.706,1
1469,2021-11-06T10:55:00Z,998,12.706,1
1470,2021-11-06T11:00:00Z,998,12.706,1
1471,2021-11-06T11:05:00Z,998,12.706,1
1472,2021-11-06T11:10:00Z,998,12.706,1
1473,2021-11-06T11:15:00Z,998,12.706,1
1474,2021-11-06T11:20:00Z,998,12.706,1
1475,2021-11-06T11:25:00Z,998,12.706,1
1476,2021-11-06T11:30:00Z,998,12.706,1
1477,2021-11-06T11:35:00Z,998,12.706,1
1478,2021-11-06T11:40:00Z,998,12.706,1
1479,2021-11-06T11:45:00Z,998,12.706,1
1480,2021-11-06T11:50:00Z,998,12.706,1
1481,2021-11-06T11:55:00Z,997,12.706,1
1482,2021-11-06T12:00:00Z,998,12.706,1
1483,2021-11-06T12:05:00Z,997,12.706,1
1484,2021-11-06T12:10:00Z,997,12.706,1
1485,2021-11-06T12:15:00Z,997,12.706,1
1486,2021-11-06T12:20:00Z,997,12.706,1
1487,2021-11-06T12:25:00Z,997,12.706,1
1488,2021-11-06T12:30:00Z,997,12.706,1
1489,2021-11-06T12:35:00Z,997,12.706,1
1490,2021-11-06T12:40:00Z,996,12.706,1
1491,2021-11-06T12:45:00Z,996,12.706,1
1492,2021-11-06T12:50:00Z,996,12.706,1
1493,2021-11-06T12:55:00Z,996,12.706,1
1494,2021-11-06T13:00:00Z,996,12.706,1
1495,2021-11-06T13:05:00Z,996,12.706,1
1496,2021-11-06T13:10:00Z,996,12.706,1
1497,2021-11-06T13:15:00Z,995,12.706,1
1498,2021-11-06T13:20:00Z,996,12.706,1
1499,2021-11-06T13:25:00Z,996,12.706,1
1500,2021-11-06T13:30:00Z,996,12.706,1
1501,2021-11-06T13:35:00Z,996,12.706,1
1502,2021-11-06T13:40:00Z,995,12.706,1
1503,2021-11-06T13:45:00Z,994,12.706,1
1504,2021-11-06T13:50:00Z,995,12.706,1
1505,2021-11-06T13:55:00Z,995,12.706,1
1506,2021-11-06T14:00:00Z,995,12.706,1
1507,2021-11-06T14:05:00Z,995,12.706,1
1508,2021-11-06T14:10:00Z,995,12.706,1
1509,2021-11-06T14:15:00Z,995,12.706,1
1510,2021-11-06T14:20:00Z,995,12.706,1
1511,2021-11-06T14:25:00Z,995,12.706,1
1512,2021-11-06T14:30:00Z,995,12.706,1
1513,2021-11-06T14:35:00Z,994,12.706,1
1514,2021-11-06T14:40:00Z,995,12.706,1
1515,2021-11-06T14:45:00Z,995,12.706,1
1516,2021-11-06T14:50:00Z,995,12.706,1
1517,2021-11-06T14:55:00Z,996,12.706,1
1518,2021-11-06T15:00:00Z,996,12.706,1
1519,2021-11-06T15:05:00Z,996,12.706,1
1520,2021-11-06T15:10:00Z,996,12.706,1
1521,2021-11-06T15:15:00Z,996,12.706,1
1522,2021-11-06T15:20:00Z,996,12.706,1
1523,2021-11-06T15:25:00Z,996,12.706,1
1524,2021-11-06T15:30:00Z,995,12.706,1
1525,2021-11-06T15:35:00Z,996,12.706,1
1526,2021-11-06T15:40:00Z,996,12.706,1
1527,2021-11-06T15:45:00Z,996,12.706,1
1528,2021-11-06T15:50:00Z,997,12.706,1
1529,2021-11-06T15:55:00Z,997,12.706,1
1530,2021-11-06T16:00:00Z,997,12.706,1
1531,2021-11-06T16:05:00Z,997,12.706,1
1532,2021-11-06T16:10:00Z,998,12.706,1
1533,2021-11-06T16:15:00Z,997,12.706,1
1534,2021-11-06T16:20:00Z,998,12.706,1
1535,2021-11-06T16:25:00Z,998,12.706,1
1536,2021-11-06T16:30:00Z,997,12.706,1
1537,2021-11-06T16:35:00Z,998,12.706,1
1538,2021-11-06T16:40:00Z,998,12.706,1
1539,2021-11-06T16:45:00Z,998,12.706,1
1540,2021-11-06T16:45:00Z,998,13.174,1
1541,2021-11-06T16:50:00Z,997,13.174,1
1542,2021-11-06T16:50:00Z,997,12.706,1
1543,2021-11-06T16:55:00Z,997,13.174,1
1544,2021-11-06T16:55:00Z,997,12.706,1
1545,2021-11-06T17:00:00Z,997,12.706,1
1546,2021-11-06T17:00:00Z,997,13.174,1
1547,2021-11-06T17:05:00Z,997,12.706,1
1548,2021-11-06T17:05:00Z,997,13.174,1
1549,2021-11-06T17:10:00Z,998,13.174,1
1550,2021-11-06T17:10:00Z,998,12.706,1
1551,2021-11-06T17:15:00Z,997,13.174,1
1552,2021-11-06T17:15:00Z,997,12.706,1
1553,2021-11-06T17:20:00Z,998,13.174,1
1554,2021-11-06T17:20:00Z,998,12.706,1
1555,2021-11-06T17:25:00Z,998,13.174,1
1556,2021-11-06T17:25:00Z,998,12.706,1
1557,2021-11-06T17:30:00Z,998,12.706,1
1558,2021-11-06T17:30:00Z,998,13.174,1
1559,2021-11-06T17:35:00Z,999,12.706,1
1560,2021-11-06T17:35:00Z,999,13.174,1
1561,2021-11-06T17:40:00Z,999,13.174,1
1562,2021-11-06T17:40:00Z,999,12.706,1
1563,2021-11-06T17:45:00Z,999,13.174,1
1564,2021-11-06T17:50:00Z,999,13.174,1
1565,2021-11-06T17:55:00Z,1000,13.174,1
1566,2021-11-06T18:00:00Z,1000,13.174,1
1567,2021-11-06T18:05:00Z,1000,13.174,1
1568,2021-11-06T18:10:00Z,1001,13.174,1
1569,2021-11-06T18:15:00Z,1001,13.174,1
1570,2021-11-06T18:20:00Z,1001,13.174,1
1571,2021-11-06T18:25:00Z,1001,13.174,1
1572,2021-11-06T18:30:00Z,1002,13.174,1
1573,2021-11-06T18:35:00Z,1002,13.174,1
1574,2021-11-06T18:40:00Z,1001,13.174,1
1575,2021-11-06T18:45:00Z,1001,13.174,1
1576,2021-11-06T18:50:00Z,1002,13.174,1
1577,2021-11-06T18:55:00Z,1002,13.174,1
1578,2021-11-06T19:00:00Z,1002,13.174,1
1579,2021-11-06T19:05:00Z,1001,13.174,1
1580,2021-11-06T19:10:00Z,1002,13.174,1
1581,2021-11-06T19:15:00Z,1003,13.174,1
1582,2021-11-06T19:20:00Z,1003,13.174,1
1583,2021-11-06T19:25:00Z,1002,13.174,1
1584,2021-11-06T19:30:00Z,1003,13.174,1
1585,2021-11-06T19:35:00Z,1003,13.174,1
1586,2021-11-06T19:40:00Z,1003,13.174,1
1587,2021-11-06T19:45:00Z,1003,13.174,1
1588,2021-11-06T19:50:00Z,1003,13.174,1
1589,2021-11-06T19:55:00Z,1002,13.174,1
1590,2021-11-06T20:00:00Z,1003,13.174,1
1591,2021-11-06T20:05:00Z,1003,13.174,1
1592,2021-11-06T20:10:00Z,1004,13.174,1
1593,2021-11-06T20:15:00Z,1004,13.174,1
1594,2021-11-06T20:20:00Z,1004,13.174,1
1595,2021-11-06T20:25:00Z,1002,13.174,1
1596,2021-11-06T20:30:00Z,1003,13.174,1
1597,2021-11-06T20:35:00Z,1002,13.174,1
1598,2021-11-06T20:40:00Z,1003,13.174,1
1599,2021-11-06T20:45:00Z,1002,13.174,1
1600,2021-11-06T20:50:00Z,1002,13.174,1
1601,2021-11-06T20:55:00Z,1002,13.174,1
1602,2021-11-06T21:00:00Z,1002,13.174,1
1603,2021-11-06T21:05:00Z,1003,13.174,1
1604,2021-11-06T21:10:00Z,1001,13.174,1
1605,2021-11-06T21:15:00Z,1002,13.174,1
1606,2021-11-06T21:20:00Z,1002,13.174,1
1607,2021-11-06T21:25:00Z,1002,13.174,1
1608,2021-11-06T21:30:00Z,1002,13.174,1
1609,2021-11-06T21:35:00Z,1002,13.174,1
1610,2021-11-06T21:40:00Z,1001,13.174,1
1611,2021-11-06T21:45:00Z,1000,13.174,1
1612,2021-11-06T21:50:00Z,1000,13.174,1
1613,2021-11-06T21:55:00Z,1000,13.174,1
1614,2021-11-06T22:00:00Z,1000,13.174,1
1615,2021-11-06T22:05:00Z,1001,13.174,1
1616,2021-11-06T22:10:00Z,1000,13.174,1
1617,2021-11-06T22:15:00Z,1000,13.174,1
1618,2021-11-06T22:20:00Z,1000,13.174,1
1619,2021-11-06T22:25:00Z,999,13.174,1
1620,2021-11-06T22:30:00Z,999,13.174,1
1621,2021-11-06T22:35:00Z,998,13.174,1
1622,2021-11-06T22:40:00Z,998,13.174,1
1623,2021-11-06T22:45:00Z,998,13.174,1
1624,2021-11-06T22:50:00Z,998,13.174,1
1625,2021-11-06T22:55:00Z,998,13.174,1
1626,2021-11-06T23:00:00Z,997,13.174,1
1627,2021-11-06T23:05:00Z,997,13.174,1
1628,2021-11-06T23:10:00Z,997,13.174,1
1629,2021-11-06T23:15:00Z,996,13.174,1
1630,2021-11-06T23:20:00Z,996,13.174,1
1631,2021-11-06T23:25:00Z,996,13.174,1
1632,2021-11-06T23:30:00Z,996,13.174,1
1633,2021-11-06T23:35:00Z,995,13.174,1
1634,2021-11-06T23:40:00Z,996,13.174,1
1635,2021-11-06T23:45:00Z,996,13.174,1
1636,2021-11-06T23:50:00Z,995,13.174,1
1637,2021-11-06T23:55:00Z,995,13.174,1
1638,2021-11-07T00:00:00Z,995,13.174,1
1639,2021-11-07T00:05:00Z,995,13.174,1
1640,2021-11-07T00:10:00Z,995,13.174,1
1641,2021-11-07T00:15:00Z,995,13.174,1
1642,2021-11-07T00:20:00Z,995,13.174,1
1643,2021-11-07T00:25:00Z,995,13.174,1
